game_id,final_score_margin,winning_team
21301174,-9,away
21301175,-1,away
21301176,-10,away
21301177,-8,away
21301178,3,home
21301179,-5,away
21301180,12,home
21301181,8,home
21301182,22,home
21301183,2,home
21301184,22,home
21301185,3,home
21301186,8,home
21301187,-12,away
21301188,-17,away
21301189,16,home
21301190,6,home
21301191,13,home
21301192,13,home
21301193,-12,away
21301194,7,home
21301195,3,home
21301196,7,home
21301197,11,home
21301198,-9,away
21301199,9,home
21301200,5,home
21301201,0,away
21301202,3,home
21301203,-12,away
21301204,5,home
21301205,10,home
21301206,21,home
21301207,-2,away
21301208,13,home
21301209,6,home
21301210,12,home
21301211,-15,away
21301212,-6,away
21301213,10,home
21301214,-11,away
21301215,12,home
21301216,0,away
21301217,-8,away
21301218,0,away
21301219,5,home
21301220,1,home
21301221,-13,away
21301222,-16,away
21301223,0,away
21301224,29,home
21301225,-13,away
21301226,3,home
21301227,-15,away
21301228,6,home
21301229,-5,away
21301230,-4,away
21400001,17,home
21400002,1,home
21400003,-18,away
21400004,0,away
21400005,12,home
21400006,16,home
21400007,12,home
21400008,7,home
21400009,4,home
21400010,-24,away
21400011,10,home
21400012,-11,away
21400013,20,home
21400014,-18,away
21400015,17,home
21400016,-7,away
21400017,6,home
21400018,-5,away
21400019,18,home
21400020,3,home
21400021,-8,away
21400022,0,away
21400023,12,home
21400024,5,home
21400025,9,home
21400026,-7,away
21400027,-5,away
21400028,-2,away
21400029,-13,away
21400030,-18,away
21400031,11,home
21400032,10,home
21400033,-12,away
21400034,14,home
21400035,-1,away
21400036,11,home
21400037,27,home
21400038,23,home
21400039,-6,away
21400040,5,home
21400041,3,home
21400042,-5,away
21400043,-11,away
21400044,31,home
21400045,12,home
21400046,5,home
21400047,-5,away
21400048,6,home
21400049,-6,away
21400050,-17,away
21400051,-15,away
21400052,12,home
21400053,8,home
21400054,9,home
21400055,19,home
21400056,-6,away
21400057,7,home
21400058,-2,away
21400059,-3,away
21400060,-7,away
21400061,3,home
21400062,-9,away
21400063,0,away
21400064,2,home
21400065,-11,away
21400066,2,home
21400067,22,home
21400068,17,home
21400069,17,home
21400070,21,home
21400071,0,away
21400072,0,away
21400073,-3,away
21400074,3,home
21400075,11,home
21400076,3,home
21400077,19,home
21400078,-2,away
21400079,0,away
21400080,-23,away
21400081,-9,away
21400082,4,home
21400083,-7,away
21400084,7,home
21400085,10,home
21400086,-5,away
21400087,-11,away
21400088,1,home
21400089,-1,away
21400090,8,home
21400091,-1,away
21400092,8,home
21400093,32,home
21400094,-9,away
21400095,12,home
21400096,16,home
21400097,15,home
21400098,7,home
21400099,11,home
21400100,-6,away
21400101,11,home
21400102,-4,away
21400103,4,home
21400104,5,home
21400105,7,home
21400106,8,home
21400107,2,home
21400108,-13,away
21400109,4,home
21400110,3,home
21400111,-15,away
21400112,-6,away
21400113,-2,away
21400114,7,home
21400115,-17,away
21400116,8,home
21400117,-12,away
21400118,1,home
21400119,-7,away
21400120,53,home
21400121,8,home
21400122,-21,away
21400123,16,home
21400124,11,home
21400125,-1,away
21400126,-2,away
21400127,1,home
21400128,48,home
21400129,0,away
21400130,-8,away
21400131,-13,away
21400132,5,home
21400133,33,home
21400134,18,home
21400135,-9,away
21400136,7,home
21400137,14,home
21400138,10,home
21400139,3,home
21400140,25,home
21400141,13,home
21400142,16,home
21400143,-7,away
21400144,-4,away
21400145,-21,away
21400146,-27,away
21400147,-9,away
21400148,-4,away
21400149,-12,away
21400150,-14,away
21400151,26,home
21400152,25,home
21400153,9,home
21400154,-16,away
21400155,-5,away
21400156,4,home
21400157,17,home
21400158,-6,away
21400159,-2,away
21400160,2,home
21400161,-24,away
21400162,-11,away
21400163,-3,away
21400164,0,away
21400165,-2,away
21400166,4,home
21400167,16,home
21400168,7,home
21400169,-6,away
21400170,-17,away
21400171,15,home
21400172,-5,away
21400173,-26,away
21400174,10,home
21400175,42,home
21400176,17,home
21400177,-29,away
21400178,-2,away
21400179,13,home
21400180,34,home
21400181,20,home
21400182,13,home
21400183,18,home
21400184,-23,away
21400185,-7,away
21400186,-17,away
21400187,8,home
21400188,3,home
21400189,-12,away
21400190,-11,away
21400191,12,home
21400192,-12,away
21400193,16,home
21400194,-6,away
21400195,1,home
21400196,-5,away
21400197,0,away
21400198,-21,away
21400199,32,home
21400200,-10,away
21400201,4,home
21400202,5,home
21400203,-11,away
21400204,-2,away
21400205,-4,away
21400206,-17,away
21400207,12,home
21400208,-10,away
21400209,5,home
21400210,-8,away
21400211,26,home
21400212,-15,away
21400213,-8,away
21400214,0,away
21400215,-11,away
21400216,-6,away
21400217,13,home
21400218,-17,away
21400219,15,home
21400220,6,home
21400221,8,home
21400222,-6,away
21400223,-7,away
21400224,-5,away
21400225,9,home
21400226,-16,away
21400227,-4,away
21400228,-17,away
21400229,27,home
21400230,15,home
21400231,8,home
21400232,25,home
21400233,-13,away
21400234,-1,away
21400235,-7,away
21400236,3,home
21400237,30,home
21400238,12,home
21400239,-16,away
21400240,-14,away
21400241,-22,away
21400242,-18,away
21400243,-11,away
21400244,-12,away
21400245,-7,away
21400246,-3,away
21400247,14,home
21400248,0,away
21400249,-6,away
21400250,21,home
21400251,-2,away
21400252,26,home
21400253,3,home
21400254,4,home
21400255,-10,away
21400256,-5,away
21400257,0,away
21400258,8,home
21400259,-2,away
21400260,17,home
21400261,-8,away
21400262,1,home
21400263,-7,away
21400264,16,home
21400265,0,away
21400266,0,away
21400267,-10,away
21400268,9,home
21400269,-2,away
21400270,-8,away
21400271,-19,away
21400272,28,home
21400273,-3,away
21400274,6,home
21400275,27,home
21400276,1,home
21400277,-12,away
21400278,30,home
21400279,17,home
21400280,-23,away
21400281,-14,away
21400282,-6,away
21400283,0,away
21400284,-12,away
21400285,24,home
21400286,-5,away
21400287,0,away
21400288,0,away
21400289,-10,away
21400290,5,home
21400291,22,home
21400292,-9,away
21400293,20,home
21400294,8,home
21400295,12,home
21400296,16,home
21400297,-2,away
21400298,23,home
21400299,-4,away
21400300,-17,away
21400301,-16,away
21400302,0,away
21400303,-22,away
21400304,0,away
21400305,-16,away
21400306,9,home
21400307,0,away
21400308,4,home
21400309,-12,away
21400310,9,home
21400311,11,home
21400312,13,home
21400313,-6,away
21400314,4,home
21400315,3,home
21400316,9,home
21400317,-7,away
21400318,-2,away
21400319,16,home
21400320,25,home
21400321,8,home
21400322,14,home
21400323,5,home
21400324,12,home
21400325,20,home
21400326,9,home
21400327,0,away
21400328,9,home
21400329,8,home
21400330,6,home
21400331,-6,away
21400332,18,home
21400333,12,home
21400334,0,away
21400335,-19,away
21400336,5,home
21400337,-2,away
21400338,-5,away
21400339,0,away
21400340,-7,away
21400341,-27,away
21400342,-10,away
21400343,1,home
21400344,5,home
21400345,0,away
21400346,12,home
21400347,-5,away
21400348,0,away
21400349,-18,away
21400350,9,home
21400351,-6,away
21400352,24,home
21400353,0,away
21400354,-8,away
21400355,9,home
21400356,19,home
21400357,-18,away
21400358,7,home
21400359,13,home
21400360,-2,away
21400361,13,home
21400362,22,home
21400363,14,home
21400364,-4,away
21400365,7,home
21400366,8,home
21400367,-20,away
21400368,-12,away
21400369,-5,away
21400370,-29,away
21400371,17,home
21400372,-11,away
21400373,-18,away
21400374,16,home
21400375,0,away
21400376,7,home
21400377,2,home
21400378,0,away
21400379,6,home
21400380,-9,away
21400381,-1,away
21400382,5,home
21400383,-7,away
21400384,-18,away
21400385,16,home
21400386,4,home
21400387,-10,away
21400388,-2,away
21400389,-6,away
21400390,0,away
21400391,3,home
21400392,-1,away
21400393,-9,away
21400394,-26,away
21400395,18,home
21400396,-7,away
21400397,6,home
21400398,3,home
21400399,4,home
21400400,10,home
21400401,14,home
21400402,7,home
21400403,5,home
21400404,16,home
21400405,-8,away
21400406,-12,away
21400407,-4,away
21400408,-2,away
21400409,28,home
21400410,9,home
21400411,15,home
21400412,-6,away
21400413,-3,away
21400414,7,home
21400415,20,home
21400416,21,home
21400417,12,home
21400418,5,home
21400419,-8,away
21400420,3,home
21400421,6,home
21400422,-4,away
21400423,-7,away
21400424,0,away
21400425,9,home
21400426,10,home
21400427,-11,away
21400428,-8,away
21400429,10,home
21400430,20,home
21400431,14,home
21400432,-2,away
21400433,-9,away
21400434,-30,away
21400435,10,home
21400436,0,away
21400437,7,home
21400438,23,home
21400439,4,home
21400440,4,home
21400441,21,home
21400442,-9,away
21400443,-12,away
21400444,-8,away
21400445,13,home
21400446,-8,away
21400447,7,home
21400448,-25,away
21400449,-5,away
21400450,17,home
21400451,0,away
21400452,13,home
21400453,-23,away
21400454,4,home
21400455,5,home
21400456,22,home
21400457,-14,away
21400458,-9,away
21400459,0,away
21400460,-2,away
21400461,8,home
21400462,-1,away
21400463,-1,away
21400464,4,home
21400465,-23,away
21400466,8,home
21400467,-14,away
21400468,8,home
21400469,4,home
21400470,27,home
21400471,-8,away
21400472,6,home
21400473,0,away
21400474,40,home
21400475,22,home
21400476,11,home
21400477,21,home
21400478,19,home
21400479,-16,away
21400480,0,away
21400481,0,away
21400482,5,home
21400483,-3,away
21400484,-4,away
21400485,-2,away
21400486,-18,away
21400487,-16,away
21400488,28,home
21400489,7,home
21400490,-3,away
21400491,16,home
21400492,-6,away
21400493,21,home
21400494,-3,away
21400495,-8,away
21400496,0,away
21400497,36,home
21400498,-12,away
21400499,9,home
21400500,29,home
21400501,-8,away
21400502,36,home
21400503,-19,away
21400504,19,home
21400505,4,home
21400506,-13,away
21400507,16,home
21400508,1,home
21400509,3,home
21400510,-9,away
21400511,0,away
21400512,9,home
21400513,22,home
21400514,-9,away
21400515,-7,away
21400516,-4,away
21400517,4,home
21400518,26,home
21400519,-9,away
21400520,-6,away
21400521,-1,away
21400522,4,home
21400523,-12,away
21400524,-20,away
21400525,10,home
21400526,10,home
21400527,-8,away
21400528,-20,away
21400529,-13,away
21400530,3,home
21400531,-2,away
21400532,21,home
21400533,15,home
21400534,25,home
21400535,-8,away
21400536,-24,away
21400537,16,home
21400538,0,away
21400539,-2,away
21400540,-3,away
21400541,11,home
21400542,5,home
21400543,16,home
21400544,14,home
21400545,5,home
21400546,-10,away
21400547,18,home
21400548,17,home
21400549,-28,away
21400550,20,home
21400551,5,home
21400552,1,home
21400553,13,home
21400554,8,home
21400555,15,home
21400556,-15,away
21400557,11,home
21400558,31,home
21400559,-14,away
21400560,0,away
21400561,19,home
21400562,-12,away
21400563,8,home
21400564,-14,away
21400565,-3,away
21400566,-7,away
21400567,-9,away
21400568,-18,away
21400569,8,home
21400570,7,home
21400571,-11,away
21400572,0,away
21400573,-3,away
21400574,-5,away
21400575,7,home
21400576,-11,away
21400577,-11,away
21400578,16,home
21400579,-6,away
21400580,-14,away
21400581,7,home
21400582,15,home
21400583,-6,away
21400584,11,home
21400585,16,home
21400586,-7,away
21400587,-2,away
21400588,-10,away
21400589,15,home
21400590,-22,away
21400591,-16,away
21400592,-21,away
21400593,12,home
21400594,8,home
21400595,14,home
21400596,11,home
21400597,9,home
21400598,-12,away
21400599,-5,away
21400600,0,away
21400601,18,home
21400602,-8,away
21400603,-25,away
21400604,4,home
21400605,-9,away
21400606,-8,away
21400607,-9,away
21400608,-2,away
21400609,-28,away
21400610,20,home
21400611,25,home
21400612,35,home
21400613,11,home
21400614,9,home
21400615,43,home
21400616,-8,away
21400617,12,home
21400618,7,home
21400619,-3,away
21400620,14,home
21400621,4,home
21400622,15,home
21400623,-8,away
21400624,-10,away
21400625,2,home
21400626,14,home
21400627,-7,away
21400628,19,home
21400629,10,home
21400630,6,home
21400631,-23,away
21400632,16,home
21400633,0,away
21400634,5,home
21400635,-3,away
21400636,13,home
21400637,23,home
21400638,-2,away
21400639,-1,away
21400640,39,home
21400641,-5,away
21400642,10,home
21400643,39,home
21400644,2,home
21400645,7,home
21400646,-4,away
21400647,-8,away
21400648,14,home
21400649,-1,away
21400650,-2,away
21400651,25,home
21400652,5,home
21400653,15,home
21400654,18,home
21400655,35,home
21400656,7,home
21400657,-12,away
21400658,10,home
21400659,-20,away
21400660,3,home
21400661,12,home
21400662,-7,away
21400663,6,home
21400664,4,home
21400665,3,home
21400666,0,away
21400667,-12,away
21400668,10,home
21400669,-38,away
21400670,9,home
21400671,25,home
21400672,8,home
21400673,-9,away
21400674,4,home
21400675,-13,away
21400676,-8,away
21400677,-7,away
21400678,-19,away
21400679,0,away
21400680,-6,away
21400681,5,home
21400682,20,home
21400683,11,home
21400684,17,home
21400685,5,home
21400686,12,home
21400687,-8,away
21400688,8,home
21400689,9,home
21400690,-5,away
21400691,8,home
21400692,-15,away
21400693,30,home
21400694,21,home
21400695,0,away
21400696,9,home
21400697,6,home
21400698,-6,away
21400699,0,away
21400700,11,home
21400701,5,home
21400702,-21,away
21400703,10,home
21400704,6,home
21400705,-5,away
21400706,-15,away
21400707,0,away
21400708,6,home
21400709,13,home
21400710,11,home
21400711,-16,away
21400712,7,home
21400713,-18,away
21400714,-20,away
21400715,19,home
21400716,-8,away
21400717,12,home
21400718,13,home
21400719,-4,away
21400720,2,home
21400721,-7,away
21400722,15,home
21400723,7,home
21400724,6,home
21400725,-1,away
21400726,7,home
21400727,17,home
21400728,-11,away
21400729,1,home
21400730,-25,away
21400731,5,home
21400732,9,home
21400733,4,home
21400734,-16,away
21400735,11,home
21400736,0,away
21400737,1,home
21400738,-11,away
21400739,7,home
21400740,-10,away
21400741,14,home
21400742,7,home
21400743,11,home
21400744,-23,away
21400745,21,home
21400746,4,home
21400747,4,home
21400748,0,away
21400749,8,home
21400750,11,home
21400751,10,home
21400752,16,home
21400753,6,home
21400754,1,home
21400755,-3,away
21400756,7,home
21400757,13,home
21400758,-35,away
21400759,37,home
21400760,-14,away
21400761,8,home
21400762,0,away
21400763,3,home
21400764,12,home
21400765,23,home
21400766,15,home
21400767,6,home
21400768,-1,away
21400769,-11,away
21400770,-1,away
21400771,-11,away
21400772,5,home
21400773,2,home
21400774,-2,away
21400775,-5,away
21400776,16,home
21400777,14,home
21400778,6,home
21400779,-12,away
21400780,-4,away
21400781,-17,away
21400782,-10,away
21400783,-28,away
21400784,-9,away
21400785,18,home
21400786,9,home
21400787,-10,away
21400788,6,home
21400789,1,home
21400790,-17,away
21400791,2,home
21400792,8,home
21400793,-3,away
21400794,-13,away
21400795,16,home
21400796,20,home
21400797,5,home
21400798,16,home
21400799,15,home
21400800,15,home
21400801,15,home
21400802,4,home
21400803,11,home
21400804,-11,away
21400805,-25,away
21400806,9,home
21400807,-24,away
21400808,2,home
21400809,-38,away
21400810,11,home
21400811,8,home
21400812,16,home
21400813,8,home
21400814,11,home
21400815,-9,away
21400816,-7,away
21400817,-14,away
21400818,5,home
21400819,22,home
21400820,27,home
21400821,-18,away
21400822,-11,away
21400823,17,home
21400824,6,home
21400825,5,home
21400826,25,home
21400827,11,home
21400828,-6,away
21400829,0,away
21400830,11,home
21400831,16,home
21400832,11,home
21400833,3,home
21400834,-28,away
21400835,-5,away
21400836,9,home
21400837,-3,away
21400838,-7,away
21400839,-9,away
21400840,13,home
21400841,7,home
21400842,0,away
21400843,17,home
21400844,21,home
21400845,-12,away
21400846,5,home
21400847,16,home
21400848,20,home
21400849,6,home
21400850,-14,away
21400851,-3,away
21400852,12,home
21400853,16,home
21400854,11,home
21400855,0,away
21400856,7,home
21400857,8,home
21400858,7,home
21400859,8,home
21400860,0,away
21400861,-24,away
21400862,7,home
21400863,4,home
21400864,-18,away
21400865,2,home
21400866,-22,away
21400867,-11,away
21400868,8,home
21400869,3,home
21400870,4,home
21400871,-2,away
21400872,5,home
21400873,-4,away
21400874,-10,away
21400875,-27,away
21400876,7,home
21400877,-10,away
21400878,-7,away
21400879,-11,away
21400880,-5,away
21400881,20,home
21400882,-15,away
21400883,0,away
21400884,-7,away
21400885,-11,away
21400886,2,home
21400887,17,home
21400888,-5,away
21400889,9,home
21400890,1,home
21400891,31,home
21400892,8,home
21400893,5,home
21400894,-11,away
21400895,11,home
21400896,23,home
21400897,-5,away
21400898,1,home
21400899,-24,away
21400900,-8,away
21400901,-2,away
21400902,-15,away
21400903,3,home
21400904,0,away
21400905,6,home
21400906,27,home
21400907,9,home
21400908,0,away
21400909,3,home
21400910,19,home
21400911,9,home
21400912,14,home
21400913,5,home
21400914,-6,away
21400915,9,home
21400916,0,away
21400917,10,home
21400918,7,home
21400919,-6,away
21400920,2,home
21400921,9,home
21400922,15,home
21400923,6,home
21400924,10,home
21400925,0,away
21400926,-6,away
21400927,8,home
21400928,8,home
21400929,6,home
21400930,-14,away
21400931,11,home
21400932,8,home
21400933,-7,away
21400934,-7,away
21400935,5,home
21400936,4,home
21400937,-7,away
21400938,-26,away
21400939,25,home
21400940,-10,away
21400941,-10,away
21400942,-11,away
21400943,28,home
21400944,-18,away
21400945,13,home
21400946,32,home
21400947,-20,away
21400948,-33,away
21400949,10,home
21400950,5,home
21400951,8,home
21400952,-7,away
21400953,0,away
21400954,3,home
21400955,6,home
21400956,6,home
21400957,-12,away
21400958,13,home
21400959,9,home
21400960,7,home
21400961,5,home
21400962,0,away
21400963,20,home
21400964,0,away
21400965,18,home
21400966,-7,away
21400967,10,home
21400968,7,home
21400969,7,home
21400970,10,home
21400971,14,home
21400972,30,home
21400973,11,home
21400974,-9,away
21400975,19,home
21400976,-4,away
21400977,16,home
21400978,-7,away
21400979,13,home
21400980,3,home
21400981,31,home
21400982,9,home
21400983,-2,away
21400984,0,away
21400985,-15,away
21400986,26,home
21400987,-16,away
21400988,13,home
21400989,-5,away
21400990,-19,away
21400991,8,home
21400992,19,home
21400993,11,home
21400994,-16,away
21400995,14,home
21400996,4,home
21400997,28,home
21400998,-7,away
21400999,3,home
21401000,10,home
21401001,0,away
21401002,13,home
21401003,1,home
21401004,7,home
21401005,25,home
21401006,11,home
21401007,4,home
21401008,5,home
21401009,17,home
21401010,-11,away
21401011,4,home
21401012,5,home
21401013,-11,away
21401014,19,home
21401015,-4,away
21401016,0,away
21401017,10,home
21401018,2,home
21401019,-7,away
21401020,7,home
21401021,16,home
21401022,0,away
21401023,3,home
21401024,17,home
21401025,16,home
21401026,8,home
21401027,-11,away
21401028,12,home
21401029,10,home
21401030,16,home
21401031,14,home
21401032,-12,away
21401033,16,home
21401034,-15,away
21401035,11,home
21401036,15,home
21401037,-18,away
21401038,18,home
21401039,-19,away
21401040,7,home
21401041,17,home
21401042,23,home
21401043,0,away
21401044,-19,away
21401045,-11,away
21401046,6,home
21401047,14,home
21401048,-10,away
21401049,-19,away
21401050,-21,away
21401051,12,home
21401052,0,away
21401053,31,home
21401054,4,home
21401055,1,home
21401056,10,home
21401057,7,home
21401058,1,home
21401059,-14,away
21401060,-3,away
21401061,-31,away
21401062,-12,away
21401063,-2,away
21401064,-7,away
21401065,-13,away
21401066,-22,away
21401067,0,away
21401068,-2,away
21401069,-14,away
21401070,-3,away
21401071,39,home
21401072,-9,away
21401073,4,home
21401074,-14,away
21401075,-21,away
21401076,0,away
21401077,13,home
21401078,8,home
21401079,-4,away
21401080,11,home
21401081,10,home
21401082,-23,away
21401083,14,home
21401084,18,home
21401085,16,home
21401086,-6,away
21401087,15,home
21401088,31,home
21401089,-13,away
21401090,5,home
21401091,6,home
21401092,1,home
21401093,8,home
21401094,22,home
21401095,-13,away
21401096,7,home
21401097,-8,away
21401098,14,home
21401099,5,home
21401100,-12,away
21401101,-12,away
21401102,0,away
21401103,13,home
21401104,3,home
21401105,14,home
21401106,-20,away
21401107,23,home
21401108,5,home
21401109,10,home
21401110,-14,away
21401111,-4,away
21401112,24,home
21401113,-12,away
21401114,13,home
21401115,13,home
21401116,-2,away
21401117,4,home
21401118,4,home
21401119,-14,away
21401120,-4,away
21401121,14,home
21401122,-4,away
21401123,-21,away
21401124,26,home
21401125,-7,away
21401126,1,home
21401127,19,home
21401128,14,home
21401129,-9,away
21401130,5,home
21401131,6,home
21401132,8,home
21401133,-13,away
21401134,30,home
21401135,-6,away
21401136,-30,away
21401137,1,home
21401138,32,home
21401139,1,home
21401140,0,away
21401141,-9,away
21401142,-13,away
21401143,-7,away
21401144,-15,away
21401145,2,home
21401146,9,home
21401147,-3,away
21401148,5,home
21401149,23,home
21401150,15,home
21401151,10,home
21401152,-6,away
21401153,-28,away
21401154,27,home
21401155,5,home
21401156,3,home
21401157,-25,away
21401158,5,home
21401159,5,home
21401160,-18,away
21401161,2,home
21401162,-29,away
21401163,-3,away
21401164,-10,away
21401165,-16,away
21401166,36,home
21401167,-5,away
21401168,12,home
21401169,18,home
21401170,12,home
21401171,3,home
21401172,25,home
21401173,-11,away
21401174,11,home
21401175,-2,away
21401176,24,home
21401177,37,home
21401178,-9,away
21401179,-4,away
21401180,-8,away
21401181,-1,away
21401182,15,home
21401183,13,home
21401184,0,away
21401185,-1,away
21401186,8,home
21401187,-1,away
21401188,-3,away
21401189,7,home
21401190,8,home
21401191,-6,away
21401192,9,home
21401193,23,home
21401194,39,home
21401195,39,home
21401196,11,home
21401197,12,home
21401198,9,home
21401199,7,home
21401200,16,home
21401201,-14,away
21401202,-10,away
21401203,12,home
21401204,-10,away
21401205,-4,away
21401206,-27,away
21401207,7,home
21401208,-12,away
21401209,11,home
21401210,17,home
21401211,10,home
21401212,4,home
21401213,7,home
21401214,2,home
21401215,0,away
21401216,-11,away
21401217,6,home
21401218,16,home
21401219,26,home
21401220,12,home
21401221,-5,away
21401222,-25,away
21401223,5,home
21401224,13,home
21401225,0,away
21401226,-22,away
21401227,-4,away
21401228,5,home
21401229,7,home
21401230,-23,away
21500001,-12,away
21500002,2,home
21500003,16,home
21500004,-1,away
21500005,17,home
21500006,-15,away
21500007,5,home
21500008,10,home
21500009,7,home
21500010,-20,away
21500011,-30,away
21500012,-25,away
21500013,6,home
21500014,-16,away
21500015,18,home
21500016,-7,away
21500017,-1,away
21500018,-9,away
21500019,-11,away
21500020,16,home
21500021,10,home
21500022,0,away
21500023,-28,away
21500024,-10,away
21500025,0,away
21500026,3,home
21500027,-5,away
21500028,27,home
21500029,-17,away
21500030,-20,away
21500031,18,home
21500032,18,home
21500033,-21,away
21500034,-7,away
21500035,-14,away
21500036,10,home
21500037,-11,away
21500038,5,home
21500039,-2,away
21500040,-8,away
21500041,20,home
21500042,19,home
21500043,5,home
21500044,24,home
21500045,-10,away
21500046,-7,away
21500047,-7,away
21500048,-10,away
21500049,5,home
21500050,-5,away
21500051,50,home
21500052,6,home
21500053,25,home
21500054,-12,away
21500055,-6,away
21500056,-9,away
21500057,-11,away
21500058,-14,away
21500059,-11,away
21500060,2,home
21500061,3,home
21500062,14,home
21500063,10,home
21500064,0,away
21500065,4,home
21500066,-5,away
21500067,21,home
21500068,-16,away
21500069,4,home
21500070,6,home
21500071,-12,away
21500072,-14,away
21500073,-12,away
21500074,19,home
21500075,5,home
21500076,20,home
21500077,-6,away
21500078,6,home
21500079,-7,away
21500080,3,home
21500081,-6,away
21500082,-8,away
21500083,15,home
21500084,-6,away
21500085,0,away
21500086,15,home
21500087,-8,away
21500088,9,home
21500089,8,home
21500090,20,home
21500091,10,home
21500092,-9,away
21500093,-4,away
21500094,4,home
21500095,4,home
21500096,20,home
21500097,21,home
21500098,-17,away
21500099,13,home
21500100,-23,away
21500101,-10,away
21500102,4,home
21500103,-18,away
21500104,14,home
21500105,2,home
21500106,4,home
21500107,-24,away
21500108,13,home
21500109,-2,away
21500110,-16,away
21500111,-9,away
21500112,15,home
21500113,2,home
21500114,2,home
21500115,-16,away
21500116,-11,away
21500117,8,home
21500118,10,home
21500119,-8,away
21500120,-16,away
21500121,1,home
21500122,9,home
21500123,-12,away
21500124,1,home
21500125,-13,away
21500126,14,home
21500127,4,home
21500128,9,home
21500129,13,home
21500130,-6,away
21500131,19,home
21500132,5,home
21500133,1,home
21500134,17,home
21500135,8,home
21500136,9,home
21500137,2,home
21500138,5,home
21500139,9,home
21500140,-12,away
21500141,0,away
21500142,9,home
21500143,24,home
21500144,0,away
21500145,8,home
21500146,-8,away
21500147,12,home
21500148,-1,away
21500149,-15,away
21500150,6,home
21500151,12,home
21500152,-6,away
21500153,1,home
21500154,-16,away
21500155,8,home
21500156,13,home
21500157,19,home
21500158,29,home
21500159,2,home
21500160,5,home
21500161,-12,away
21500162,8,home
21500163,-17,away
21500164,5,home
21500165,5,home
21500166,0,away
21500167,-27,away
21500168,-4,away
21500169,6,home
21500170,0,away
21500171,7,home
21500172,11,home
21500173,4,home
21500174,-6,away
21500175,7,home
21500176,15,home
21500177,-7,away
21500178,25,home
21500179,25,home
21500180,12,home
21500181,-10,away
21500182,14,home
21500183,-3,away
21500184,9,home
21500185,-7,away
21500186,11,home
21500187,12,home
21500188,-11,away
21500189,-6,away
21500190,37,home
21500191,12,home
21500192,-2,away
21500193,5,home
21500194,-5,away
21500195,10,home
21500196,-11,away
21500197,10,home
21500198,6,home
21500199,3,home
21500200,-13,away
21500201,-14,away
21500202,0,away
21500203,14,home
21500204,17,home
21500205,21,home
21500206,5,home
21500207,14,home
21500208,-22,away
21500209,-17,away
21500210,24,home
21500211,14,home
21500212,-17,away
21500213,-5,away
21500214,34,home
21500215,14,home
21500216,9,home
21500217,4,home
21500218,23,home
21500219,4,home
21500220,-9,away
21500221,-11,away
21500222,4,home
21500223,11,home
21500224,5,home
21500225,-6,away
21500226,-11,away
21500227,-5,away
21500228,24,home
21500229,33,home
21500230,-19,away
21500231,12,home
21500232,2,home
21500233,-15,away
21500234,16,home
21500235,-11,away
21500236,-19,away
21500237,-10,away
21500238,21,home
21500239,-2,away
21500240,2,home
21500241,11,home
21500242,20,home
21500243,14,home
21500244,12,home
21500245,19,home
21500246,5,home
21500247,8,home
21500248,4,home
21500249,19,home
21500250,-5,away
21500251,8,home
21500252,0,away
21500253,-4,away
21500254,11,home
21500255,-10,away
21500256,6,home
21500257,3,home
21500258,18,home
21500259,-3,away
21500260,14,home
21500261,15,home
21500262,-12,away
21500263,12,home
21500264,3,home
21500265,-3,away
21500266,-9,away
21500267,0,away
21500268,-17,away
21500269,-4,away
21500270,0,away
21500271,12,home
21500272,-10,away
21500273,9,home
21500274,7,home
21500275,25,home
21500276,-12,away
21500277,2,home
21500278,-1,away
21500279,-9,away
21500280,-20,away
21500281,12,home
21500282,-17,away
21500283,17,home
21500284,3,home
21500285,7,home
21500286,13,home
21500287,-4,away
21500288,0,away
21500289,-3,away
21500290,-3,away
21500291,15,home
21500292,-6,away
21500293,7,home
21500294,-6,away
21500295,15,home
21500296,3,home
21500297,0,away
21500298,2,home
21500299,2,home
21500300,-16,away
21500301,20,home
21500302,-12,away
21500303,3,home
21500304,20,home
21500305,-51,away
21500306,-11,away
21500307,-7,away
21500308,9,home
21500309,-2,away
21500310,2,home
21500311,-4,away
21500312,-18,away
21500313,5,home
21500314,-8,away
21500315,5,home
21500316,-37,away
21500317,-11,away
21500318,8,home
21500319,5,home
21500320,18,home
21500321,-6,away
21500322,-1,away
21500323,3,home
21500324,-14,away
21500325,0,away
21500326,3,home
21500327,21,home
21500328,-3,away
21500329,9,home
21500330,3,home
21500331,13,home
21500332,2,home
21500333,13,home
21500334,-35,away
21500335,-12,away
21500336,0,away
21500337,7,home
21500338,-24,away
21500339,2,home
21500340,0,away
21500341,-4,away
21500342,22,home
21500343,-10,away
21500344,-5,away
21500345,-5,away
21500346,22,home
21500347,-25,away
21500348,4,home
21500349,29,home
21500350,-3,away
21500351,13,home
21500352,-2,away
21500353,7,home
21500354,3,home
21500355,20,home
21500356,0,away
21500357,16,home
21500358,-23,away
21500359,0,away
21500360,-12,away
21500361,19,home
21500362,17,home
21500363,10,home
21500364,37,home
21500365,6,home
21500366,4,home
21500367,-12,away
21500368,-12,away
21500369,10,home
21500370,18,home
21500371,26,home
21500372,15,home
21500373,-6,away
21500374,3,home
21500375,5,home
21500376,21,home
21500377,13,home
21500378,16,home
21500379,19,home
