obs_id,game_id,play_id,is_home,poss_follow_to,points_on_play,t_remaining_s,lead_status
6140,20800822,486,True,False,2.0,122,trailing
6141,20800822,490,False,False,0.0,113,trailing
6142,20800822,491,True,False,2.0,93,leading
6143,20800822,496,False,True,0.0,79,trailing
6144,20800822,499,True,False,2.0,60,leading
6145,20800822,501,False,False,2.0,51,trailing
6146,20800822,506,True,False,0.0,29,leading
6147,20800822,508,False,False,2.0,22,trailing
6148,20800822,510,True,False,2.0,21,leading
6149,20800822,520,False,True,0.0,15,trailing
6150,20800822,523,True,False,2.0,14,leading
6151,20800822,532,False,True,0.0,8,trailing
6152,20800822,535,True,False,1.0,5,leading
6153,20800827,472,False,False,0.0,178,trailing
6154,20800827,474,True,False,0.0,172,leading
6155,20800827,478,True,True,0.0,157,leading
6156,20800827,480,False,False,2.0,135,trailing
6157,20800827,481,True,False,2.0,118,leading
6158,20800827,482,False,False,0.0,100,trailing
6159,20800827,484,True,False,2.0,83,leading
6160,20800827,489,False,True,0.0,71,trailing
6161,20800827,490,True,False,2.0,69,leading
6162,20800827,491,False,False,0.0,61,trailing
6163,20800827,493,True,False,0.0,38,leading
6164,20800827,495,False,False,3.0,27,trailing
6165,20800827,500,True,False,2.0,16,leading
6166,20800827,507,False,True,0.0,13,trailing
6167,20800827,510,True,False,1.0,12,leading
6168,20800827,517,False,True,0.0,9,trailing
6169,20800828,465,True,False,0.0,160,leading
6170,20800828,470,False,True,2.0,151,trailing
6171,20800828,471,True,False,0.0,125,leading
6172,20800828,473,False,False,0.0,116,trailing
6173,20800828,475,True,False,3.0,102,leading
6174,20800828,476,False,False,0.0,87,trailing
6175,20800828,482,True,False,2.0,54,leading
6176,20800828,491,False,False,0.0,24,trailing
6177,20800828,493,True,False,2.0,8,leading
6178,20800828,498,False,False,2.0,3,trailing
6179,20800831,559,False,True,0.0,169,trailing
6180,20800831,561,True,False,0.0,152,leading
6181,20800831,564,False,False,2.0,134,trailing
6182,20800831,569,True,False,2.0,114,trailing
6183,20800831,572,False,False,0.0,85,trailing
6184,20800831,574,True,False,0.0,62,leading
6185,20800831,581,True,False,2.0,33,leading
6186,20800831,587,False,True,0.0,23,trailing
6187,20800831,590,True,False,1.0,19,leading
6188,20800831,596,False,True,2.0,15,trailing
6189,20800831,598,True,False,1.0,13,leading
6190,20800831,602,False,False,0.0,4,trailing
6191,20800831,605,True,False,2.0,2,leading
6192,20800834,464,True,False,0.0,167,trailing
6193,20800834,469,False,True,3.0,151,leading
6194,20800834,471,True,False,3.0,127,trailing
6195,20800834,472,False,False,3.0,104,leading
6196,20800834,473,True,False,3.0,96,trailing
6197,20800834,474,False,False,2.0,82,leading
6198,20800834,475,True,False,2.0,76,trailing
6199,20800834,476,False,False,0.0,61,leading
6200,20800834,478,True,False,0.0,42,trailing
6201,20800834,480,False,False,2.0,21,leading
6202,20800834,486,True,True,0.0,15,trailing
6203,20800834,489,False,False,1.0,14,leading
6204,20800834,495,True,True,3.0,9,trailing
6205,20800834,497,False,False,2.0,7,leading
6206,20800836,467,False,True,0.0,171,leading
6207,20800836,468,True,False,0.0,156,trailing
6208,20800836,469,False,False,2.0,154,leading
6209,20800836,474,True,False,2.0,116,trailing
6210,20800836,478,False,False,2.0,91,leading
6211,20800836,482,True,False,1.0,74,trailing
6212,20800836,488,False,False,0.0,52,leading
6213,20800836,495,True,True,3.0,35,trailing
6214,20800836,504,False,True,2.0,26,trailing
6215,20800836,509,True,True,0.0,20,trailing
6216,20800836,518,False,False,1.0,19,leading
6217,20800836,526,True,True,2.0,13,trailing
6218,20800836,532,False,True,1.0,1,tied
6219,20800837,595,True,False,2.0,163,leading
6220,20800837,599,False,False,2.0,143,trailing
6221,20800837,604,True,False,2.0,106,leading
6222,20800837,611,False,False,3.0,84,trailing
6223,20800837,613,True,False,0.0,72,tied
6224,20800837,619,False,False,2.0,61,tied
6225,20800837,624,True,False,2.0,51,trailing
6226,20800837,633,False,True,0.0,30,tied
6227,20800837,634,True,False,2.0,26,tied
6228,20800837,636,False,True,0.0,21,trailing
6229,20800837,638,True,False,2.0,16,leading
6230,20800837,642,False,False,0.0,7,trailing
6231,20800840,477,False,False,2.0,170,leading
6232,20800840,480,True,False,2.0,159,trailing
6233,20800840,484,False,False,2.0,140,leading
6234,20800840,485,True,False,3.0,132,trailing
6235,20800840,486,False,False,2.0,110,leading
6236,20800840,487,True,False,0.0,96,trailing
6237,20800840,489,False,False,0.0,77,leading
6238,20800840,496,True,True,0.0,45,trailing
6239,20800840,499,False,False,2.0,34,leading
6240,20800840,504,True,True,3.0,20,trailing
6241,20800840,506,False,False,2.0,19,leading
6242,20800840,510,True,False,0.0,13,trailing
6243,20800841,514,False,False,0.0,172,trailing
6244,20800841,516,True,False,0.0,161,leading
6245,20800841,522,False,True,0.0,147,trailing
6246,20800841,524,True,False,0.0,142,leading
6247,20800841,526,False,False,0.0,138,trailing
6248,20800841,529,True,False,1.0,120,leading
6249,20800841,533,False,False,0.0,108,trailing
6250,20800841,535,True,False,2.0,92,leading
6251,20800841,537,False,False,2.0,87,trailing
6252,20800841,541,True,False,3.0,69,leading
6253,20800841,548,False,True,1.0,63,trailing
6254,20800841,554,True,False,2.0,41,leading
6255,20800841,555,False,False,0.0,37,trailing
6256,20800841,556,True,False,2.0,20,leading
6257,20800841,557,False,False,0.0,7,trailing
6258,20800843,456,True,False,2.0,169,leading
6259,20800843,461,False,True,0.0,147,trailing
6260,20800843,463,True,False,5.0,125,leading
6261,20800843,476,False,True,2.0,85,trailing
6262,20800843,477,True,False,2.0,63,leading
6263,20800843,479,False,False,1.0,59,trailing
6264,20800843,483,True,False,0.0,39,leading
6265,20800843,488,False,False,1.0,32,trailing
6266,20800843,493,True,False,0.0,10,leading
6267,20800843,494,False,False,0.0,5,trailing
6268,20800847,457,False,False,2.0,169,trailing
6269,20800847,458,True,False,1.0,143,leading
6270,20800847,468,False,False,0.0,113,trailing
6271,20800847,470,True,False,0.0,91,leading
6272,20800847,472,False,False,0.0,80,trailing
6273,20800847,474,True,False,0.0,63,leading
6274,20800847,479,False,True,0.0,50,trailing
6275,20800847,483,True,True,0.0,28,leading
6276,20800847,487,False,True,2.0,22,trailing
6277,20800847,493,True,True,2.0,21,leading
6278,20800847,501,False,True,2.0,17,trailing
6279,20800847,503,True,False,2.0,16,leading
6280,20800847,507,False,False,0.0,9,trailing
6281,20800847,511,True,False,2.0,8,leading
6282,20800847,516,False,False,2.0,3,trailing
6283,20800850,451,False,False,3.0,172,trailing
6284,20800850,452,True,False,0.0,149,leading
6285,20800850,454,False,False,2.0,144,trailing
6286,20800850,458,True,False,2.0,124,tied
6287,20800850,461,False,False,0.0,108,trailing
6288,20800850,463,True,False,0.0,84,leading
6289,20800850,465,False,False,0.0,66,trailing
6290,20800850,467,True,False,2.0,46,leading
6291,20800850,471,True,False,1.0,36,leading
6292,20800850,481,False,True,2.0,22,trailing
6293,20800850,487,True,True,1.0,21,leading
6294,20800850,493,False,False,2.0,13,trailing
6295,20800850,495,True,False,1.0,11,leading
6296,20800850,501,False,True,0.0,4,trailing
6297,20800850,504,True,False,2.0,3,leading
6298,20800850,508,False,False,0.0,3,trailing
6299,20800853,483,False,False,3.0,179,leading
6300,20800853,484,True,False,2.0,165,trailing
6301,20800853,489,True,False,1.0,165,trailing
6302,20800853,492,False,False,1.0,153,leading
6303,20800853,497,True,False,1.0,142,trailing
6304,20800853,503,False,False,2.0,127,leading
6305,20800853,507,True,False,3.0,120,trailing
6306,20800853,512,False,False,3.0,91,leading
6307,20800853,517,True,False,2.0,85,trailing
6308,20800853,521,False,False,0.0,61,leading
6309,20800853,525,True,True,2.0,53,trailing
6310,20800853,526,False,False,2.0,33,leading
6311,20800853,528,True,True,3.0,31,trailing
6312,20800853,533,False,True,1.0,30,leading
6313,20800853,539,True,True,3.0,24,trailing
6314,20800853,541,False,False,2.0,23,leading
6315,20800853,545,True,False,2.0,17,trailing
6316,20800853,551,False,True,2.0,16,leading
6317,20800853,555,True,False,0.0,10,trailing
6318,20800853,558,False,False,1.0,6,leading
6319,20800853,562,True,False,0.0,1,trailing
6320,20800855,427,True,False,2.0,156,tied
6321,20800855,432,False,False,0.0,142,trailing
6322,20800855,434,True,False,2.0,140,leading
6323,20800855,437,False,False,3.0,103,trailing
6324,20800855,444,True,False,2.0,86,leading
6325,20800855,449,False,False,2.0,70,trailing
6326,20800855,452,True,False,2.0,33,leading
6327,20800855,468,False,True,0.0,1,trailing
6328,20800857,401,False,False,0.0,177,trailing
6329,20800857,403,True,False,2.0,161,leading
6330,20800857,407,False,True,0.0,147,trailing
6331,20800857,414,True,False,2.0,116,leading
6332,20800857,415,False,False,0.0,98,trailing
6333,20800857,418,True,False,1.0,78,leading
6334,20800857,422,False,False,0.0,63,trailing
6335,20800857,424,True,False,2.0,53,leading
6336,20800857,428,False,True,0.0,48,trailing
6337,20800857,436,True,True,1.0,33,leading
6338,20800857,441,False,False,0.0,26,trailing
6339,20800858,498,False,False,2.0,176,trailing
6340,20800858,499,True,False,0.0,157,leading
6341,20800858,501,False,False,2.0,136,trailing
6342,20800858,503,True,False,2.0,117,leading
6343,20800858,509,False,False,0.0,105,trailing
6344,20800858,511,True,False,0.0,100,leading
6345,20800858,517,False,True,3.0,88,trailing
6346,20800858,518,True,False,0.0,65,leading
6347,20800858,522,False,False,2.0,54,trailing
6348,20800858,527,True,False,0.0,51,leading
6349,20800858,529,False,False,2.0,33,trailing
6350,20800858,530,True,False,0.0,6,leading
6351,20800858,532,False,False,1.0,1,trailing
6352,20800860,472,False,False,2.0,162,trailing
6353,20800860,473,True,False,0.0,134,tied
6354,20800860,483,False,False,1.0,121,tied
6355,20800860,488,True,False,0.0,97,trailing
6356,20800860,497,False,True,1.0,74,leading
6357,20800860,501,True,False,2.0,51,trailing
6358,20800860,504,False,False,1.0,36,tied
6359,20800860,517,True,True,2.0,19,trailing
6360,20800860,523,False,True,0.0,9,trailing
6361,20800860,529,True,False,4.0,5,leading
6362,20800863,476,False,False,3.0,163,trailing
6363,20800863,477,True,False,2.0,141,leading
6364,20800863,478,False,False,3.0,130,trailing
6365,20800863,480,True,False,0.0,107,leading
6366,20800863,483,False,False,2.0,98,trailing
6367,20800863,487,True,False,2.0,78,leading
6368,20800863,490,False,True,3.0,72,trailing
6369,20800863,491,True,False,0.0,51,leading
6370,20800863,495,False,True,2.0,44,trailing
6371,20800863,498,True,False,0.0,19,leading
6372,20800863,506,False,True,3.0,10,trailing
6373,20800863,511,True,True,2.0,4,trailing
6374,20800864,461,False,False,2.0,172,leading
6375,20800864,467,True,True,2.0,146,trailing
6376,20800864,468,False,False,0.0,116,leading
6377,20800864,470,True,False,0.0,94,trailing
6378,20800864,472,False,False,0.0,75,leading
6379,20800864,476,True,False,0.0,47,trailing
6380,20800864,486,False,True,2.0,16,leading
6381,20800864,490,True,False,0.0,6,trailing
6382,20800866,435,True,False,0.0,170,leading
6383,20800866,437,False,False,2.0,163,trailing
6384,20800866,438,True,False,0.0,141,leading
6385,20800866,439,False,False,0.0,131,trailing
6386,20800866,441,True,False,0.0,108,leading
6387,20800866,445,False,False,2.0,96,trailing
6388,20800866,447,True,False,1.0,88,leading
6389,20800866,453,False,True,2.0,76,trailing
6390,20800866,455,True,False,2.0,55,leading
6391,20800866,459,False,False,0.0,48,trailing
6392,20800866,462,True,False,2.0,41,leading
6393,20800866,467,False,True,0.0,40,trailing
6394,20800866,468,True,False,2.0,36,leading
6395,20800866,469,False,False,3.0,29,trailing
6396,20800866,472,True,True,1.0,29,leading
6397,20800866,477,False,False,0.0,21,trailing
6398,20800867,443,True,False,0.0,154,leading
6399,20800867,450,False,False,2.0,125,trailing
6400,20800867,457,True,False,3.0,91,leading
6401,20800867,463,False,True,0.0,78,trailing
6402,20800867,465,True,False,0.0,72,leading
6403,20800867,469,False,False,2.0,69,trailing
6404,20800867,470,True,False,2.0,44,leading
6405,20800867,472,False,False,2.0,35,trailing
6406,20800867,479,True,False,1.0,20,leading
6407,20800867,490,False,True,0.0,15,trailing
6408,20800868,522,False,True,2.0,163,leading
6409,20800868,523,True,False,2.0,138,trailing
6410,20800868,524,False,False,2.0,119,leading
6411,20800868,525,True,False,0.0,100,trailing
6412,20800868,526,False,False,0.0,79,leading
6413,20800868,528,True,False,0.0,61,trailing
6414,20800868,530,False,False,2.0,43,leading
6415,20800868,542,True,True,0.0,31,trailing
6416,20800868,545,False,False,1.0,27,leading
6417,20800868,553,True,True,2.0,24,trailing
6418,20800868,555,False,False,2.0,14,leading
6419,20800868,559,True,False,2.0,6,trailing
6420,20800870,480,True,False,3.0,172,trailing
6421,20800870,486,False,False,0.0,155,leading
6422,20800870,488,True,False,2.0,147,trailing
6423,20800870,495,False,True,0.0,126,tied
6424,20800870,497,True,False,2.0,109,tied
6425,20800870,498,False,False,0.0,86,trailing
6426,20800870,499,True,False,2.0,82,leading
6427,20800870,504,False,True,3.0,74,trailing
6428,20800870,509,True,True,2.0,60,leading
6429,20800870,515,False,False,0.0,44,trailing
6430,20800870,516,True,False,2.0,26,leading
6431,20800870,518,False,False,5.0,22,trailing
6432,20800870,533,True,True,0.0,2,tied
6433,20800875,463,False,False,1.0,173,trailing
6434,20800875,468,True,False,0.0,161,tied
6435,20800875,470,False,False,2.0,140,tied
6436,20800875,471,True,False,3.0,120,trailing
6437,20800875,472,False,False,2.0,99,trailing
6438,20800875,480,True,False,2.0,73,trailing
6439,20800875,488,True,False,0.0,58,leading
6440,20800875,493,False,False,2.0,51,trailing
6441,20800875,500,True,True,2.0,28,trailing
6442,20800875,503,False,True,1.0,21,trailing
6443,20800875,511,True,False,2.0,18,tied
6444,20800875,515,False,False,3.0,2,trailing
6445,20800875,520,True,True,0.0,2,trailing
6446,20800875,525,False,True,2.0,1,leading
6447,20800876,438,False,False,3.0,161,leading
6448,20800876,443,True,False,2.0,138,trailing
6449,20800876,447,False,False,0.0,121,leading
6450,20800876,450,True,False,2.0,120,trailing
6451,20800876,454,False,False,1.0,101,tied
6452,20800876,461,True,False,0.0,81,trailing
6453,20800876,465,False,False,0.0,59,leading
6454,20800876,467,True,False,0.0,42,trailing
6455,20800876,469,False,False,0.0,31,leading
6456,20800876,472,True,True,0.0,22,trailing
6457,20800876,475,False,False,2.0,21,leading
6458,20800876,484,True,True,1.0,17,trailing
6459,20800876,490,False,False,2.0,15,leading
6460,20800876,491,True,False,0.0,10,trailing
6461,20800876,494,False,False,2.0,8,leading
6462,20800876,498,True,False,0.0,5,trailing
6463,20800877,509,True,False,3.0,163,leading
6464,20800877,514,False,False,2.0,149,trailing
6465,20800877,517,True,False,0.0,122,leading
6466,20800877,519,False,False,2.0,111,trailing
6467,20800877,524,True,True,2.0,94,leading
6468,20800877,527,False,False,3.0,79,trailing
6469,20800877,528,True,False,2.0,64,tied
6470,20800877,531,False,False,1.0,54,trailing
6471,20800877,537,True,False,2.0,39,leading
6472,20800877,544,False,True,0.0,31,trailing
6473,20800877,546,True,False,0.0,13,leading
6474,20800877,548,False,False,0.0,3,trailing
6475,20800877,552,True,False,2.0,3,leading
6476,20800877,561,False,False,0.0,1,trailing
6477,20800878,502,True,False,2.0,178,trailing
6478,20800878,508,False,False,2.0,152,leading
6479,20800878,513,True,False,0.0,130,trailing
6480,20800878,515,False,False,0.0,109,leading
6481,20800878,517,True,False,2.0,105,trailing
6482,20800878,518,False,False,0.0,85,leading
6483,20800878,521,True,False,2.0,79,trailing
6484,20800878,533,False,True,2.0,57,leading
6485,20800878,536,True,True,2.0,56,trailing
6486,20800878,538,False,False,1.0,54,leading
6487,20800878,543,True,False,2.0,47,trailing
6488,20800878,548,False,False,0.0,23,leading
6489,20800878,553,True,True,1.0,18,trailing
6490,20800878,560,False,True,2.0,15,leading
6491,20800878,564,True,False,0.0,4,trailing
6492,20800878,568,False,False,2.0,2,leading
6493,20800879,452,False,False,0.0,170,leading
6494,20800879,457,True,True,2.0,162,trailing
6495,20800879,464,False,False,3.0,136,leading
6496,20800879,465,True,False,3.0,123,trailing
6497,20800879,469,False,False,0.0,104,leading
6498,20800879,470,True,False,2.0,100,trailing
6499,20800879,471,False,False,0.0,86,leading
6500,20800879,473,True,False,2.0,68,trailing
6501,20800879,477,False,True,0.0,46,tied
6502,20800879,484,True,True,2.0,32,tied
6503,20800879,487,False,True,0.0,19,trailing
6504,20800879,492,True,False,1.0,11,leading
6505,20800879,500,True,False,0.0,1,leading
6506,20800882,420,True,False,2.0,177,trailing
6507,20800882,421,False,False,0.0,147,leading
6508,20800882,423,True,False,2.0,125,trailing
6509,20800882,426,False,False,3.0,96,leading
6510,20800882,427,True,False,2.0,76,trailing
6511,20800882,428,False,False,0.0,61,leading
6512,20800882,430,True,False,0.0,42,trailing
6513,20800882,434,False,True,0.0,20,leading
6514,20800882,435,True,False,0.0,3,trailing
6515,20800882,438,False,False,2.0,2,leading
6516,20800883,452,True,False,0.0,169,trailing
6517,20800883,457,False,False,2.0,164,leading
6518,20800883,462,True,False,2.0,158,trailing
6519,20800883,467,False,False,2.0,140,leading
6520,20800883,471,True,False,0.0,132,trailing
6521,20800883,473,False,False,1.0,131,leading
6522,20800883,484,True,False,1.0,100,trailing
6523,20800883,488,False,False,3.0,79,leading
6524,20800883,492,True,True,2.0,71,trailing
6525,20800883,493,False,False,3.0,49,leading
6526,20800883,498,True,True,1.0,44,trailing
6527,20800883,505,False,False,0.0,36,leading
6528,20800883,508,True,False,0.0,30,trailing
6529,20800883,514,False,False,3.0,18,leading
6530,20800884,506,True,False,0.0,175,leading
6531,20800884,513,False,True,2.0,168,trailing
6532,20800884,518,True,False,2.0,156,leading
6533,20800884,522,False,False,0.0,142,trailing
6534,20800884,525,True,False,3.0,120,leading
6535,20800884,526,False,False,0.0,111,trailing
6536,20800884,531,True,False,2.0,86,leading
6537,20800884,535,False,False,2.0,80,trailing
6538,20800884,541,True,True,0.0,64,leading
6539,20800884,542,False,False,2.0,63,trailing
6540,20800884,543,True,False,0.0,44,leading
6541,20800884,546,False,False,0.0,38,trailing
6542,20800884,548,True,False,1.0,38,leading
6543,20800884,558,False,True,2.0,29,trailing
6544,20800884,563,True,False,0.0,23,leading
6545,20800884,564,False,False,2.0,17,trailing
6546,20800884,568,True,False,1.0,14,leading
6547,20800884,577,False,True,0.0,8,trailing
6548,20800884,580,True,False,2.0,7,leading
6549,20800884,584,False,False,0.0,2,trailing
6550,20800885,486,False,False,0.0,167,trailing
6551,20800885,487,True,False,0.0,149,leading
6552,20800885,492,False,False,1.0,126,trailing
6553,20800885,496,False,False,1.0,126,trailing
6554,20800885,498,True,False,3.0,103,leading
6555,20800885,501,False,False,2.0,84,trailing
6556,20800885,502,True,False,0.0,62,leading
6557,20800885,506,False,False,3.0,47,trailing
6558,20800885,510,True,True,0.0,25,tied
6559,20800885,513,False,False,1.0,1,tied
6560,20800886,429,False,True,2.0,161,trailing
6561,20800886,433,True,False,0.0,145,leading
6562,20800886,435,False,False,0.0,134,trailing
6563,20800886,441,True,False,2.0,121,leading
6564,20800886,446,False,False,0.0,103,trailing
6565,20800886,449,True,False,0.0,86,leading
6566,20800886,452,False,False,3.0,77,trailing
6567,20800886,453,True,False,0.0,60,leading
6568,20800886,455,False,False,2.0,40,trailing
6569,20800886,457,True,True,0.0,36,trailing
6570,20800886,460,False,False,2.0,11,leading
6571,20800886,470,True,True,2.0,5,trailing
6572,20800887,525,False,False,2.0,145,trailing
6573,20800887,533,True,False,3.0,101,leading
6574,20800887,541,False,True,2.0,88,trailing
6575,20800887,551,True,False,0.0,63,leading
6576,20800887,555,False,False,2.0,56,trailing
6577,20800887,556,True,False,0.0,33,leading
6578,20800887,558,False,False,0.0,25,trailing
6579,20800887,562,True,False,1.0,20,leading
6580,20800887,566,False,False,2.0,13,trailing
6581,20800887,569,True,False,0.0,12,leading
6582,20800887,570,False,False,0.0,6,trailing
6583,20800887,573,True,False,2.0,2,leading
6584,20800891,514,True,False,0.0,168,trailing
6585,20800891,519,False,True,0.0,152,leading
6586,20800891,521,True,False,0.0,145,trailing
6587,20800891,522,False,False,0.0,126,leading
6588,20800891,524,True,False,0.0,112,trailing
6589,20800891,526,False,False,0.0,86,leading
6590,20800891,528,True,False,2.0,75,trailing
6591,20800891,532,False,False,1.0,65,leading
6592,20800891,536,True,False,0.0,43,trailing
6593,20800891,539,False,False,2.0,25,leading
6594,20800891,543,True,False,2.0,17,trailing
6595,20800892,405,False,False,0.0,161,leading
6596,20800892,407,True,False,3.0,153,trailing
6597,20800892,408,False,False,0.0,124,leading
6598,20800892,412,True,False,1.0,119,trailing
6599,20800892,417,False,False,0.0,100,leading
6600,20800892,422,True,False,2.0,92,trailing
6601,20800892,427,False,False,3.0,70,leading
6602,20800892,428,True,False,2.0,57,trailing
6603,20800892,429,False,False,2.0,32,leading
6604,20800892,443,True,True,0.0,15,trailing
6605,20800892,446,False,False,1.0,13,leading
6606,20800892,454,True,True,0.0,9,trailing
6607,20800894,457,False,False,3.0,171,leading
6608,20800894,465,True,False,0.0,139,trailing
6609,20800894,469,False,False,0.0,117,leading
6610,20800894,471,True,False,0.0,101,trailing
6611,20800894,475,False,False,0.0,73,leading
6612,20800894,476,True,False,2.0,63,trailing
6613,20800894,481,False,False,2.0,42,leading
6614,20800894,486,True,True,0.0,37,trailing
6615,20800894,489,False,False,2.0,33,leading
6616,20800894,499,True,True,3.0,32,trailing
6617,20800894,507,False,False,1.0,30,leading
6618,20800894,515,True,False,2.0,24,trailing
6619,20800894,527,False,False,2.0,23,leading
6620,20800894,531,True,False,0.0,14,trailing
6621,20800894,534,False,False,2.0,13,leading
6622,20800894,538,True,False,0.0,6,trailing
6623,20800895,436,True,True,0.0,173,leading
6624,20800895,446,True,False,2.0,120,leading
6625,20800895,447,False,False,0.0,114,trailing
6626,20800895,451,True,False,0.0,92,leading
6627,20800895,455,False,False,0.0,67,trailing
6628,20800895,457,True,False,3.0,44,leading
6629,20800895,465,False,True,0.0,36,trailing
6630,20800895,467,True,False,0.0,14,leading
6631,20800895,469,False,False,3.0,8,trailing
6632,20800898,503,True,False,3.0,174,leading
6633,20800898,508,False,True,0.0,166,trailing
6634,20800898,512,True,False,0.0,133,leading
6635,20800898,514,False,False,0.0,124,trailing
6636,20800898,515,True,False,2.0,115,leading
6637,20800898,520,False,False,2.0,109,trailing
6638,20800898,525,True,False,2.0,87,leading
6639,20800898,532,False,True,2.0,85,trailing
6640,20800898,533,True,False,3.0,68,leading
6641,20800898,539,False,False,2.0,37,trailing
6642,20800898,544,True,True,1.0,36,leading
6643,20800898,553,False,True,0.0,31,trailing
6644,20800898,556,True,False,2.0,25,leading
6645,20800898,560,False,False,0.0,17,trailing
6646,20800899,441,False,True,2.0,177,trailing
6647,20800899,442,True,False,0.0,149,leading
6648,20800899,444,False,False,2.0,129,trailing
6649,20800899,445,True,False,0.0,93,leading
6650,20800899,450,True,True,2.0,69,leading
6651,20800899,464,False,True,2.0,19,trailing
6652,20800899,470,True,False,2.0,18,leading
6653,20800899,477,False,True,3.0,15,trailing
6654,20800899,479,True,False,2.0,10,leading
6655,20800899,483,False,False,0.0,3,trailing
6656,20800900,460,False,False,2.0,175,trailing
6657,20800900,461,True,False,0.0,156,leading
6658,20800900,464,False,False,3.0,139,trailing
6659,20800900,465,True,False,0.0,126,trailing
6660,20800900,467,False,False,3.0,104,leading
6661,20800900,469,True,True,2.0,94,trailing
6662,20800900,470,False,False,0.0,77,leading
6663,20800900,472,True,False,0.0,66,trailing
6664,20800900,474,False,False,0.0,51,leading
6665,20800900,475,True,False,2.0,42,trailing
6666,20800900,482,False,True,3.0,18,tied
6667,20800900,487,True,True,2.0,10,trailing
6668,20800900,499,False,False,2.0,7,leading
6669,20800900,508,True,True,2.0,4,trailing
6670,20800900,519,False,True,2.0,3,leading
6671,20800900,527,True,False,1.0,2,trailing
6672,20800900,532,False,False,2.0,1,leading
6673,20800906,476,False,False,2.0,173,trailing
6674,20800906,477,True,False,2.0,145,leading
6675,20800906,482,False,True,2.0,126,trailing
6676,20800906,485,True,False,2.0,107,leading
6677,20800906,487,False,False,0.0,100,trailing
6678,20800906,491,True,False,2.0,81,leading
6679,20800906,501,False,True,1.0,77,trailing
6680,20800906,507,True,False,1.0,68,leading
6681,20800906,515,False,True,2.0,63,trailing
6682,20800906,519,True,False,2.0,63,leading
6683,20800906,524,False,False,3.0,56,trailing
6684,20800906,527,True,False,2.0,54,leading
6685,20800906,532,False,False,0.0,44,trailing
6686,20800906,536,True,False,2.0,44,leading
6687,20800906,544,False,True,2.0,39,trailing
6688,20800906,547,True,False,1.0,33,leading
6689,20800906,551,False,False,2.0,24,trailing
6690,20800907,459,True,False,2.0,168,trailing
6691,20800907,460,False,False,0.0,151,leading
6692,20800907,462,True,False,3.0,146,trailing
6693,20800907,466,False,False,3.0,132,tied
6694,20800907,471,True,False,3.0,115,trailing
6695,20800907,477,False,False,0.0,99,tied
6696,20800907,479,True,False,3.0,94,tied
6697,20800907,484,False,True,3.0,65,trailing
6698,20800907,487,True,True,0.0,45,tied
6699,20800907,490,False,True,2.0,20,tied
6700,20800907,492,True,True,0.0,10,trailing
6701,20800907,499,False,False,2.0,7,leading
6702,20800907,506,True,True,0.0,3,trailing
6703,20800909,439,True,False,0.0,178,leading
6704,20800909,445,False,True,2.0,154,trailing
6705,20800909,452,True,False,0.0,130,trailing
6706,20800909,454,False,False,0.0,114,leading
6707,20800909,456,True,False,2.0,107,trailing
6708,20800909,457,False,False,0.0,90,trailing
6709,20800909,460,True,False,0.0,73,leading
6710,20800909,462,False,False,0.0,57,trailing
6711,20800909,468,True,True,2.0,33,leading
6712,20800909,469,False,False,0.0,11,trailing
6713,20800909,472,True,False,2.0,9,leading
6714,20800909,476,False,False,0.0,2,trailing
6715,20800911,466,True,False,2.0,153,leading
6716,20800911,470,False,False,2.0,144,trailing
6717,20800911,471,True,False,0.0,126,leading
6718,20800911,473,False,False,3.0,118,trailing
6719,20800911,480,True,True,0.0,88,leading
6720,20800911,483,False,False,2.0,77,trailing
6721,20800911,487,True,False,2.0,58,leading
6722,20800911,488,False,False,2.0,48,trailing
6723,20800911,489,True,False,3.0,31,leading
6724,20800911,498,True,False,0.0,23,leading
6725,20800911,500,False,False,0.0,16,trailing
6726,20800911,503,True,False,2.0,10,leading
6727,20800911,506,False,False,2.0,5,trailing
6728,20800912,455,False,True,0.0,180,trailing
6729,20800912,457,True,False,2.0,164,leading
6730,20800912,458,False,False,0.0,137,trailing
6731,20800912,460,True,False,0.0,112,leading
6732,20800912,465,False,False,2.0,98,trailing
6733,20800912,469,True,False,0.0,89,leading
6734,20800912,470,False,False,0.0,83,trailing
6735,20800912,473,True,False,2.0,70,leading
6736,20800912,476,False,False,3.0,43,trailing
6737,20800912,477,True,False,2.0,21,leading
6738,20800912,480,False,True,0.0,18,trailing
6739,20800912,482,True,False,2.0,16,leading
6740,20800912,487,False,True,2.0,13,trailing
6741,20800912,489,True,False,2.0,7,leading
6742,20800912,495,False,True,0.0,4,trailing
6743,20800913,458,False,False,2.0,165,tied
6744,20800913,459,True,False,2.0,149,trailing
6745,20800913,460,False,False,0.0,128,tied
6746,20800913,462,True,False,2.0,107,tied
6747,20800913,466,False,False,2.0,95,trailing
6748,20800913,467,True,False,2.0,82,tied
6749,20800913,468,False,False,0.0,61,trailing
6750,20800913,471,True,False,2.0,40,leading
6751,20800913,477,False,True,2.0,34,trailing
6752,20800913,495,True,True,0.0,12,leading
6753,20800913,496,False,False,2.0,11,trailing
6754,20800913,501,True,True,2.0,1,tied
6755,20800917,359,False,False,2.0,179,trailing
6756,20800917,360,True,False,2.0,160,leading
6757,20800917,366,False,False,0.0,127,trailing
6758,20800917,368,True,False,2.0,111,leading
6759,20800917,371,False,True,0.0,105,trailing
